time_tag,bx_gsm,by_gsm,bz_gsm,lon_gsm,lat_gsm,bt,time_tag,density,speed,temperature
2024-09-04 06:43:00.000,-0.27,4.16,7.05,93.78,59.38,8.20,2024-09-04 06:43:00.000,1.49,328.4,20614
2024-09-04 06:44:00.000,-0.64,3.56,7.06,100.16,62.84,7.93,2024-09-04 06:44:00.000,1.10,327.9,16792
2024-09-04 06:45:00.000,-1.29,1.75,7.31,126.49,73.45,7.62,2024-09-04 06:45:00.000,1.71,326.2,19161
2024-09-04 06:46:00.000,-1.09,2.18,6.95,116.61,70.69,7.37,2024-09-04 06:46:00.000,2.32,326.7,21899
2024-09-04 06:47:00.000,-1.07,2.36,6.67,114.41,68.77,7.15,2024-09-04 06:47:00.000,2.51,326.9,22708
2024-09-04 06:48:00.000,-0.12,4.24,5.73,91.58,53.47,7.13,2024-09-04 06:48:00.000,2.28,326.3,26241
2024-09-04 06:49:00.000,-0.45,3.63,6.01,97.12,58.66,7.04,2024-09-04 06:49:00.000,2.05,326.3,27282
2024-09-04 06:50:00.000,-0.86,3.22,6.29,104.90,62.04,7.12,2024-09-04 06:50:00.000,2.73,325.6,23732
2024-09-04 06:51:00.000,-0.47,3.61,6.00,97.42,58.72,7.02,2024-09-04 06:51:00.000,2.90,327.2,25199
2024-09-04 06:52:00.000,-0.44,3.69,5.88,96.87,57.73,6.96,2024-09-04 06:52:00.000,3.09,327.5,24177
2024-09-04 06:53:00.000,-0.54,3.89,6.40,97.87,58.46,7.50,2024-09-04 06:53:00.000,3.08,324.6,22280
2024-09-04 06:54:00.000,-0.23,4.12,6.40,93.22,57.19,7.61,2024-09-04 06:54:00.000,2.21,327.8,24955
2024-09-04 06:55:00.000,0.01,4.14,6.35,89.88,56.95,7.58,2024-09-04 06:55:00.000,2.33,326.1,18976
2024-09-04 06:56:00.000,0.33,4.45,6.04,85.70,53.54,7.51,2024-09-04 06:56:00.000,2.18,325.4,22231
2024-09-04 06:57:00.000,0.62,4.33,5.91,81.90,53.53,7.35,2024-09-04 06:57:00.000,2.36,326.1,20719
2024-09-04 06:58:00.000,0.05,3.68,6.09,89.21,58.89,7.11,2024-09-04 06:58:00.000,2.32,328.8,30139
2024-09-04 06:59:00.000,-0.65,3.40,6.35,100.86,61.40,7.23,2024-09-04 06:59:00.000,2.34,330.9,31067
2024-09-04 07:00:00.000,0.16,3.62,6.17,87.40,59.58,7.15,2024-09-04 07:00:00.000,2.65,330.1,24822
2024-09-04 07:01:00.000,-0.74,3.62,6.19,101.51,59.19,7.21,2024-09-04 07:01:00.000,2.79,327.4,26222
2024-09-04 07:02:00.000,-0.28,3.55,6.25,94.59,60.33,7.19,2024-09-04 07:02:00.000,2.61,327.0,27534
2024-09-04 07:03:00.000,-0.09,3.53,6.26,91.51,60.61,7.19,2024-09-04 07:03:00.000,2.67,326.7,25640
2024-09-04 07:04:00.000,-1.24,4.25,5.76,106.21,52.48,7.27,2024-09-04 07:04:00.000,2.87,326.9,26179
2024-09-04 07:05:00.000,-3.44,5.60,4.27,121.57,32.98,7.84,2024-09-04 07:05:00.000,2.78,329.5,27417
2024-09-04 07:06:00.000,-4.05,5.16,4.85,128.10,36.46,8.16,2024-09-04 07:06:00.000,1.04,327.3,10694
2024-09-04 07:07:00.000,-3.73,5.49,5.33,124.19,38.78,8.51,2024-09-04 07:07:00.000,1.46,331.0,15515
2024-09-04 07:08:00.000,-3.88,4.89,4.18,128.37,33.80,7.51,2024-09-04 07:08:00.000,3.18,346.1,40708
2024-09-04 07:09:00.000,-3.66,4.83,4.36,127.15,35.72,7.47,2024-09-04 07:09:00.000,2.21,335.5,66259
2024-09-04 07:10:00.000,-3.68,4.58,4.64,128.82,38.31,7.49,2024-09-04 07:10:00.000,1.09,319.8,16624
2024-09-04 07:11:00.000,-3.49,4.56,4.85,127.42,40.16,7.52,2024-09-04 07:11:00.000,2.26,320.1,17176
2024-09-04 07:12:00.000,-3.62,4.50,4.87,128.77,40.13,7.55,2024-09-04 07:12:00.000,1.49,322.5,24312
2024-09-04 07:13:00.000,-3.75,4.91,5.06,127.37,39.34,7.99,2024-09-04 07:13:00.000,1.95,320.8,16917
2024-09-04 07:14:00.000,-3.91,4.98,5.01,128.14,38.38,8.07,2024-09-04 07:14:00.000,1.01,329.8,18102
2024-09-04 07:15:00.000,-3.96,4.78,4.75,129.62,37.40,7.82,2024-09-04 07:15:00.000,2.08,324.7,19367
2024-09-04 07:16:00.000,-4.18,4.45,5.57,133.26,42.38,8.27,2024-09-04 07:16:00.000,1.82,322.7,26693
2024-09-04 07:17:00.000,-3.82,5.15,5.72,126.54,41.74,8.59,2024-09-04 07:17:00.000,1.08,327.3,28006
2024-09-04 07:18:00.000,-3.28,5.06,6.30,122.94,46.26,8.72,2024-09-04 07:18:00.000,0.94,327.6,23929
2024-09-04 07:19:00.000,-3.07,5.06,6.77,121.23,48.88,8.99,2024-09-04 07:19:00.000,2.17,331.5,21276
2024-09-04 07:20:00.000,-3.20,5.30,6.55,121.10,46.64,9.01,2024-09-04 07:20:00.000,3.58,341.2,24526
2024-09-04 07:21:00.000,-3.31,5.05,6.66,123.26,47.78,9.00,2024-09-04 07:21:00.000,2.76,337.9,27474
2024-09-04 07:22:00.000,-3.32,5.11,6.63,123.01,47.41,9.01,2024-09-04 07:22:00.000,0.90,324.4,19676
2024-09-04 07:23:00.000,-2.79,5.04,6.89,118.97,50.08,8.98,2024-09-04 07:23:00.000,0.68,324.4,17522
2024-09-04 07:24:00.000,-2.99,4.99,6.91,120.93,49.90,9.04,2024-09-04 07:24:00.000,0.77,324.6,17236
2024-09-04 07:25:00.000,-3.09,5.09,6.82,121.23,48.90,9.05,2024-09-04 07:25:00.000,0.99,324.2,19715
2024-09-04 07:26:00.000,-2.96,5.11,6.88,120.08,49.38,9.07,2024-09-04 07:26:00.000,0.98,324.5,22644
2024-09-04 07:27:00.000,-2.88,5.02,6.76,119.86,49.39,8.90,2024-09-04 07:27:00.000,0.74,322.6,17601
2024-09-04 07:28:00.000,-2.92,4.85,6.50,121.04,48.92,8.62,2024-09-04 07:28:00.000,0.70,324.8,18567
2024-09-04 07:29:00.000,-2.85,4.42,5.73,122.80,47.43,7.78,2024-09-04 07:29:00.000,1.55,323.5,19951
2024-09-04 07:30:00.000,-3.77,2.75,6.55,143.86,54.55,8.05,2024-09-04 07:30:00.000,2.60,323.9,21922
2024-09-04 07:31:00.000,-2.27,4.37,6.27,117.43,51.84,7.98,2024-09-04 07:31:00.000,3.78,324.8,19444
2024-09-04 07:32:00.000,-2.11,4.42,6.29,115.54,52.10,7.97,2024-09-04 07:32:00.000,3.24,324.4,16787
2024-09-04 07:33:00.000,-2.08,4.67,5.95,114.00,49.31,7.84,2024-09-04 07:33:00.000,2.71,324.0,20720
2024-09-04 07:34:00.000,-2.37,4.48,6.27,117.92,51.06,8.06,2024-09-04 07:34:00.000,2.60,324.2,20423
2024-09-04 07:35:00.000,-2.51,4.57,6.72,118.81,52.16,8.50,2024-09-04 07:35:00.000,2.56,323.9,20137
2024-09-04 07:36:00.000,-2.46,4.56,6.77,118.33,52.53,8.52,2024-09-04 07:36:00.000,2.61,323.1,21146
2024-09-04 07:37:00.000,-2.27,4.15,7.05,118.65,56.16,8.49,2024-09-04 07:37:00.000,2.43,323.7,17674
2024-09-04 07:38:00.000,-2.39,3.62,7.61,123.39,60.32,8.76,2024-09-04 07:38:00.000,2.04,325.2,20066
2024-09-04 07:39:00.000,-2.32,3.26,7.97,125.45,63.32,8.92,2024-09-04 07:39:00.000,2.16,324.1,20106
2024-09-04 07:40:00.000,-2.33,3.69,7.79,122.26,60.78,8.93,2024-09-04 07:40:00.000,2.13,324.3,20268
2024-09-04 07:41:00.000,-2.03,3.70,7.64,118.76,61.06,8.73,2024-09-04 07:41:00.000,1.90,325.4,21305
2024-09-04 07:42:00.000,-2.29,4.01,7.40,119.75,57.99,8.72,2024-09-04 07:42:00.000,2.02,325.0,17773
2024-09-04 07:43:00.000,-2.25,4.02,7.45,119.23,58.26,8.76,2024-09-04 07:43:00.000,1.94,327.6,20303
2024-09-04 07:44:00.000,-2.08,4.40,7.30,115.24,56.32,8.78,2024-09-04 07:44:00.000,1.98,326.2,21917
2024-09-04 07:45:00.000,-1.86,4.69,7.24,111.69,55.12,8.82,2024-09-04 07:45:00.000,2.07,326.7,20786
2024-09-04 07:46:00.000,-1.59,4.61,7.31,109.07,56.29,8.79,2024-09-04 07:46:00.000,1.68,327.0,20996
2024-09-04 07:47:00.000,-1.85,4.38,7.36,112.87,57.14,8.76,2024-09-04 07:47:00.000,1.95,325.6,17640
2024-09-04 07:48:00.000,-1.77,4.31,7.58,112.27,58.45,8.90,2024-09-04 07:48:00.000,2.14,325.4,15998
2024-09-04 07:49:00.000,-1.75,4.51,7.77,111.23,58.09,9.16,2024-09-04 07:49:00.000,2.01,326.6,17785
2024-09-04 07:50:00.000,-1.33,4.99,7.49,104.93,55.41,9.10,2024-09-04 07:50:00.000,1.90,325.6,16365
2024-09-04 07:51:00.000,-1.31,5.66,7.08,102.99,50.62,9.15,2024-09-04 07:51:00.000,1.78,324.7,13344
2024-09-04 07:52:00.000,-1.56,5.79,6.92,105.04,49.11,9.16,2024-09-04 07:52:00.000,1.38,325.5,16149
2024-09-04 07:53:00.000,-1.65,5.86,6.91,105.70,48.61,9.21,2024-09-04 07:53:00.000,1.14,325.8,19777
2024-09-04 07:54:00.000,-2.07,5.39,7.29,110.98,51.60,9.30,2024-09-04 07:54:00.000,1.30,327.1,17316
2024-09-04 07:55:00.000,-2.41,4.83,7.61,116.53,54.63,9.34,2024-09-04 07:55:00.000,0.97,329.4,20157
2024-09-04 07:56:00.000,-1.01,6.40,6.87,98.96,46.65,9.45,2024-09-04 07:56:00.000,1.38,329.1,17053
2024-09-04 07:57:00.000,-1.47,5.40,7.56,105.26,53.48,9.41,2024-09-04 07:57:00.000,1.60,327.6,14580
2024-09-04 07:58:00.000,-1.19,5.44,7.53,102.38,53.49,9.36,2024-09-04 07:58:00.000,1.33,328.9,19078
2024-09-04 07:59:00.000,-0.79,5.17,7.87,98.72,56.42,9.45,2024-09-04 07:59:00.000,1.50,326.2,11886
2024-09-04 08:00:00.000,-0.81,5.26,7.89,98.79,56.00,9.51,2024-09-04 08:00:00.000,1.03,326.9,13041
2024-09-04 08:01:00.000,-0.65,5.53,7.72,96.69,54.22,9.52,2024-09-04 08:01:00.000,1.54,324.9,11916
2024-09-04 08:02:00.000,-0.52,5.44,7.79,95.43,54.97,9.52,2024-09-04 08:02:00.000,1.31,323.0,16429
2024-09-04 08:03:00.000,-0.27,5.72,7.60,92.72,52.97,9.51,2024-09-04 08:03:00.000,1.55,324.0,12462
2024-09-04 08:04:00.000,0.05,5.50,7.75,89.48,54.63,9.51,2024-09-04 08:04:00.000,1.18,324.7,15270
2024-09-04 08:05:00.000,-0.04,5.44,7.86,90.37,55.30,9.56,2024-09-04 08:05:00.000,1.19,325.5,13649
2024-09-04 08:06:00.000,0.56,5.23,8.15,83.85,57.16,9.70,2024-09-04 08:06:00.000,0.99,327.4,13151
2024-09-04 08:07:00.000,0.60,5.14,8.27,83.33,57.98,9.75,2024-09-04 08:07:00.000,0.91,325.7,14168
2024-09-04 08:08:00.000,0.52,5.20,8.34,84.29,57.95,9.84,2024-09-04 08:08:00.000,1.22,322.4,14109
2024-09-04 08:09:00.000,0.57,5.37,8.21,83.95,56.65,9.83,2024-09-04 08:09:00.000,1.27,322.9,15505
2024-09-04 08:10:00.000,0.44,5.49,8.21,85.38,56.13,9.89,2024-09-04 08:10:00.000,1.61,323.0,13029
2024-09-04 08:11:00.000,0.48,5.65,8.12,85.18,55.08,9.91,2024-09-04 08:11:00.000,1.75,323.4,13270
2024-09-04 08:12:00.000,0.42,5.77,8.05,85.82,54.30,9.91,2024-09-04 08:12:00.000,1.73,323.2,13627
2024-09-04 08:13:00.000,0.71,5.95,7.81,83.24,52.51,9.84,2024-09-04 08:13:00.000,1.71,323.1,14018
2024-09-04 08:14:00.000,1.19,5.77,8.06,78.30,53.83,9.98,2024-09-04 08:14:00.000,1.38,322.2,21458
2024-09-04 08:15:00.000,1.15,5.94,8.08,79.07,53.17,10.09,2024-09-04 08:15:00.000,1.37,318.6,21758
2024-09-04 08:16:00.000,1.31,5.93,8.09,77.53,53.10,10.12,2024-09-04 08:16:00.000,1.15,323.9,15939
2024-09-04 08:17:00.000,1.35,6.05,7.99,77.46,52.22,10.11,2024-09-04 08:17:00.000,0.64,325.7,19265
2024-09-04 08:18:00.000,1.48,6.11,7.99,76.42,51.78,10.16,2024-09-04 08:18:00.000,1.53,323.6,16171
2024-09-04 08:19:00.000,1.62,5.75,8.30,74.26,54.27,10.23,2024-09-04 08:19:00.000,2.07,322.2,12785
2024-09-04 08:20:00.000,1.67,5.87,8.11,74.11,53.05,10.15,2024-09-04 08:20:00.000,1.94,322.2,13705
2024-09-04 08:21:00.000,1.79,6.15,8.23,73.77,52.11,10.42,2024-09-04 08:21:00.000,1.75,321.3,12443
2024-09-04 08:22:00.000,1.88,6.34,8.15,73.52,50.96,10.50,2024-09-04 08:22:00.000,1.58,320.8,12945
2024-09-04 08:23:00.000,2.07,6.12,8.25,71.34,51.93,10.47,2024-09-04 08:23:00.000,1.64,321.3,13580
2024-09-04 08:24:00.000,2.39,5.80,8.39,67.58,53.23,10.47,2024-09-04 08:24:00.000,1.65,322.2,13674
2024-09-04 08:25:00.000,2.45,5.51,8.37,66.02,54.23,10.31,2024-09-04 08:25:00.000,1.18,324.3,15714
2024-09-04 08:26:00.000,2.61,5.48,8.52,64.52,54.50,10.46,2024-09-04 08:26:00.000,0.92,326.1,14042
2024-09-04 08:27:00.000,1.88,6.42,7.54,73.68,48.43,10.08,2024-09-04 08:27:00.000,1.24,321.5,14325
2024-09-04 08:28:00.000,1.72,6.69,7.29,75.57,46.55,10.04,2024-09-04 08:28:00.000,2.38,320.9,16535
2024-09-04 08:29:00.000,1.76,6.98,7.17,75.86,44.88,10.15,2024-09-04 08:29:00.000,2.57,321.7,18863
2024-09-04 08:30:00.000,1.74,6.97,7.03,75.97,44.38,10.05,2024-09-04 08:30:00.000,2.49,322.9,14957
2024-09-04 08:31:00.000,1.54,7.48,6.25,78.37,39.31,9.87,2024-09-04 08:31:00.000,1.62,323.1,21251
2024-09-04 08:32:00.000,1.63,7.53,6.19,77.81,38.76,9.88,2024-09-04 08:32:00.000,2.87,322.4,19384
2024-09-04 08:33:00.000,1.57,7.43,6.33,78.06,39.80,9.89,2024-09-04 08:33:00.000,2.57,322.7,18630
2024-09-04 08:34:00.000,1.35,7.52,6.53,79.84,40.54,10.05,2024-09-04 08:34:00.000,2.53,323.7,16797
2024-09-04 08:35:00.000,1.53,8.19,5.65,79.39,34.14,10.07,2024-09-04 08:35:00.000,1.74,324.1,22001
2024-09-04 08:36:00.000,1.32,9.19,4.19,81.83,24.31,10.18,2024-09-04 08:36:00.000,2.37,323.6,21266
2024-09-04 08:37:00.000,1.48,9.41,3.94,81.04,22.46,10.31,2024-09-04 08:37:00.000,2.64,324.1,22592
2024-09-04 08:38:00.000,1.46,9.46,3.80,81.20,21.65,10.30,2024-09-04 08:38:00.000,1.92,325.7,24267
2024-09-04 08:39:00.000,1.26,9.46,4.20,82.40,23.75,10.42,2024-09-04 08:39:00.000,1.33,327.8,26889
2024-09-04 08:40:00.000,1.06,9.58,4.09,83.71,22.99,10.47,2024-09-04 08:40:00.000,1.77,327.6,27874
2024-09-04 08:41:00.000,1.26,9.73,3.81,82.65,21.24,10.53,2024-09-04 08:41:00.000,2.39,324.7,22552
2024-09-04 08:42:00.000,1.37,9.90,3.46,82.11,19.10,10.58,2024-09-04 08:42:00.000,1.99,324.0,18900
2024-09-04 08:43:00.000,1.50,9.79,3.27,81.29,18.28,10.43,2024-09-04 08:43:00.000,2.33,322.8,15096
2024-09-04 08:44:00.000,1.37,9.63,2.98,81.90,17.03,10.17,2024-09-04 08:44:00.000,2.42,321.4,18687
2024-09-04 08:45:00.000,1.47,9.72,3.30,81.41,18.57,10.37,2024-09-04 08:45:00.000,2.47,,
2024-09-04 08:46:00.000,1.21,9.77,3.39,82.96,18.98,10.41,2024-09-04 08:46:00.000,2.47,321.7,18008
2024-09-04 08:47:00.000,1.54,9.81,2.99,81.06,16.75,10.37,2024-09-04 08:47:00.000,1.97,322.0,17312
2024-09-04 08:48:00.000,1.57,9.76,2.72,80.86,15.36,10.25,2024-09-04 08:48:00.000,2.31,321.2,17871
2024-09-04 08:49:00.000,1.65,9.65,2.56,80.28,14.66,10.12,2024-09-04 08:49:00.000,2.32,321.2,19553
2024-09-04 08:50:00.000,1.85,9.54,3.00,79.05,17.15,10.17,2024-09-04 08:50:00.000,2.63,322.0,18152
2024-09-04 08:51:00.000,1.41,9.15,4.07,81.25,23.76,10.11,2024-09-04 08:51:00.000,2.56,322.2,20357
2024-09-04 08:52:00.000,1.54,9.26,4.25,80.56,24.36,10.30,2024-09-04 08:52:00.000,2.68,320.4,18237
2024-09-04 08:53:00.000,1.59,9.74,3.84,80.74,21.26,10.59,2024-09-04 08:53:00.000,2.25,320.3,16896
2024-09-04 08:54:00.000,1.60,9.75,3.04,80.71,17.09,10.34,2024-09-04 08:54:00.000,2.41,320.8,16694
2024-09-04 08:55:00.000,1.74,9.90,2.70,80.01,15.03,10.41,2024-09-04 08:55:00.000,2.72,320.6,17458
2024-09-04 08:56:00.000,1.79,9.88,2.56,79.72,14.32,10.36,2024-09-04 08:56:00.000,2.63,320.6,18059
2024-09-04 08:57:00.000,2.08,10.20,2.27,78.49,12.29,10.65,2024-09-04 08:57:00.000,2.49,321.2,16974
2024-09-04 08:58:00.000,2.00,10.11,2.03,78.79,11.15,10.51,2024-09-04 08:58:00.000,1.70,322.4,16761
2024-09-04 10:59:00.000,14.82,-10.72,15.03,324.12,39.40,23.68,2024-09-04 11:01:00.000,0.44,387.9,97785
2024-09-04 11:00:00.000,14.20,-13.57,14.16,316.30,35.79,24.21,2024-09-04 11:02:00.000,2.78,401.4,96443
2024-09-04 11:01:00.000,13.11,-17.38,12.67,307.01,30.21,25.19,2024-09-04 11:03:00.000,4.27,423.8,86251
2024-09-04 11:02:00.000,12.45,-18.44,12.75,304.02,29.82,25.64,2024-09-04 11:04:00.000,2.54,416.9,79870
2024-09-04 11:03:00.000,12.60,-17.22,13.60,306.19,32.51,25.30,2024-09-04 11:05:00.000,0.51,394.3,143682
2024-09-04 11:04:00.000,12.87,-18.49,12.81,304.84,29.61,25.91,2024-09-04 11:06:00.000,0.44,403.4,206312
2024-09-04 11:05:00.000,12.85,-19.00,12.45,304.07,28.50,26.09,2024-09-04 11:07:00.000,0.57,386.1,51699
2024-09-04 11:06:00.000,11.15,-20.70,10.64,298.30,24.34,25.81,2024-09-04 11:08:00.000,0.90,405.9,150811
2024-09-04 11:07:00.000,11.18,-20.37,11.01,298.76,25.35,25.71,2024-09-04 11:09:00.000,0.38,399.8,116281
2024-09-04 11:08:00.000,11.67,-18.47,12.20,302.29,29.19,25.02,2024-09-04 11:10:00.000,1.06,386.7,122370
2024-09-04 11:09:00.000,12.82,-10.20,15.97,321.50,44.29,22.88,2024-09-04 11:11:00.000,2.91,393.2,94937
2024-09-04 11:10:00.000,12.81,-7.98,16.89,328.07,48.21,22.65,2024-09-04 11:12:00.000,1.97,388.2,99824
2024-09-04 11:11:00.000,12.74,-4.77,17.76,339.48,52.54,22.37,2024-09-04 11:13:00.000,0.90,385.9,109549
2024-09-04 11:12:00.000,11.63,-5.07,17.52,336.44,54.10,21.63,2024-09-04 11:14:00.000,3.34,394.4,103595
2024-09-04 11:13:00.000,12.48,-6.00,17.02,334.34,50.88,21.94,2024-09-04 11:15:00.000,4.17,397.1,93547
2024-09-04 11:14:00.000,13.01,-8.64,15.45,326.40,44.70,21.97,2024-09-04 11:16:00.000,2.54,389.2,110358
2024-09-04 11:15:00.000,12.55,-6.37,15.86,333.10,48.40,21.20,2024-09-04 11:17:00.000,2.46,386.5,79443
2024-09-04 11:16:00.000,12.47,-10.06,16.36,321.10,45.59,22.90,2024-09-04 11:18:00.000,3.70,396.0,96051
2024-09-04 11:17:00.000,11.99,-13.35,15.38,311.94,40.60,23.63,2024-09-04 11:19:00.000,4.10,403.1,118216
2024-09-04 11:18:00.000,12.28,-13.96,14.77,311.34,38.46,23.75,2024-09-04 11:20:00.000,3.54,401.1,91688
2024-09-04 11:19:00.000,11.15,-16.05,13.53,304.79,34.70,23.77,2024-09-04 11:21:00.000,30.74,390.7,90714
2024-09-04 11:20:00.000,10.45,-16.75,13.31,301.96,33.98,23.81,2024-09-04 11:22:00.000,67.93,370.1,22836
2024-09-04 11:21:00.000,12.31,-16.93,14.32,306.02,34.38,25.36,2024-09-04 11:23:00.000,0.34,372.6,54171
2024-09-04 11:22:00.000,11.08,-19.12,13.21,300.09,30.87,25.74,2024-09-04 11:24:00.000,0.73,404.8,189667
2024-09-04 11:23:00.000,12.92,-16.53,14.07,308.02,33.85,25.26,2024-09-04 11:25:00.000,0.53,390.8,151849
2024-09-04 11:24:00.000,13.87,-15.84,13.92,311.21,33.48,25.24,2024-09-04 11:26:00.000,0.33,361.6,20906
2024-09-04 11:25:00.000,13.83,-15.22,14.54,312.26,35.26,25.19,2024-09-04 11:27:00.000,0.35,377.6,40052
2024-09-04 11:26:00.000,13.51,-16.36,13.80,309.54,33.04,25.31,2024-09-04 11:28:00.000,1.12,386.4,123478
2024-09-04 11:27:00.000,14.19,-17.03,12.41,309.80,29.24,25.40,2024-09-04 11:29:00.000,0.43,401.4,117395
2024-09-04 11:28:00.000,13.29,-16.32,14.90,309.15,35.29,25.79,2024-09-04 11:30:00.000,0.29,404.0,114988
2024-09-04 11:29:00.000,12.27,-16.29,15.59,307.00,37.39,25.67,2024-09-04 11:31:00.000,0.07,360.3,13345
2024-09-04 11:30:00.000,9.83,-19.41,12.56,296.87,30.00,25.12,2024-09-04 11:32:00.000,0.47,416.4,306500
2024-09-04 11:31:00.000,11.01,-16.91,14.13,303.08,35.01,24.64,2024-09-04 11:33:00.000,2.64,438.5,236198
2024-09-04 11:32:00.000,8.45,-18.22,11.05,294.88,28.81,22.92,2024-09-04 11:34:00.000,6.53,449.0,89640
2024-09-04 11:33:00.000,-1.20,-22.84,1.48,267.00,3.70,22.91,2024-09-04 11:35:00.000,8.81,474.9,200950
2024-09-04 11:34:00.000,-7.29,-20.85,-2.80,250.72,-7.23,22.26,2024-09-04 11:36:00.000,5.75,449.0,205589
2024-09-04 11:35:00.000,-1.81,-21.37,1.01,265.15,2.69,21.47,2024-09-04 11:37:00.000,1.01,399.8,131760
2024-09-04 11:36:00.000,14.08,-8.64,13.91,328.47,40.11,21.59,2024-09-04 11:38:00.000,1.10,422.5,312391
2024-09-04 11:37:00.000,13.97,-4.98,16.04,340.38,47.24,21.85,2024-09-04 11:39:00.000,0.82,396.7,136150
2024-09-04 11:38:00.000,14.75,-3.22,16.13,347.68,46.90,22.09,2024-09-04 11:40:00.000,0.77,374.8,33824
2024-09-04 11:39:00.000,14.52,-5.21,16.05,340.25,46.15,22.26,2024-09-04 11:41:00.000,0.63,379.8,33402
2024-09-04 11:40:00.000,14.34,-6.87,15.61,334.39,44.47,22.29,2024-09-04 11:42:00.000,0.70,364.3,22537
2024-09-04 11:41:00.000,14.85,-7.47,14.80,333.30,41.68,22.26,2024-09-04 11:43:00.000,0.64,366.6,18708
2024-09-04 11:42:00.000,14.46,-8.53,14.52,329.45,40.86,22.20,2024-09-04 11:44:00.000,1.26,409.8,257297
2024-09-04 11:43:00.000,13.48,-8.98,15.02,326.32,42.84,22.09,2024-09-04 11:45:00.000,0.59,371.1,65234
2024-09-04 11:44:00.000,12.71,-11.02,14.33,319.09,40.43,22.10,2024-09-04 11:46:00.000,0.76,392.8,182526
2024-09-04 11:45:00.000,13.06,-12.72,12.85,315.75,35.17,22.30,2024-09-04 11:47:00.000,0.43,377.8,74094
2024-09-04 11:46:00.000,11.66,-12.62,13.90,312.73,38.97,22.10,2024-09-04 11:48:00.000,0.63,400.7,170930
2024-09-04 11:47:00.000,10.78,-13.20,14.16,309.24,39.73,22.15,2024-09-04 11:49:00.000,11.19,402.1,132329
2024-09-04 11:48:00.000,9.75,-13.83,14.38,305.19,40.36,22.21,2024-09-04 11:50:00.000,13.77,401.5,70721
2024-09-04 11:49:00.000,10.34,-17.79,8.13,300.17,21.55,22.13,2024-09-04 11:51:00.000,10.67,415.6,125365
2024-09-04 11:50:00.000,9.90,-19.34,4.17,297.11,10.86,22.13,2024-09-04 11:52:00.000,11.25,418.7,142603
2024-09-04 11:51:00.000,9.38,-19.32,4.46,295.89,11.73,21.94,2024-09-04 11:53:00.000,8.84,414.3,98681
2024-09-04 11:52:00.000,9.34,-18.88,6.41,296.31,16.93,22.02,2024-09-04 11:54:00.000,8.66,412.8,99931
2024-09-04 11:53:00.000,9.62,-19.16,6.37,296.66,16.53,22.37,2024-09-04 11:55:00.000,11.22,420.8,175658
2024-09-04 11:54:00.000,9.91,-17.24,7.55,299.89,20.78,21.27,2024-09-04 11:56:00.000,7.67,420.2,129548
2024-09-04 11:55:00.000,11.85,-12.85,13.68,312.68,38.03,22.20,2024-09-04 11:57:00.000,0.56,381.0,72252
2024-09-04 11:56:00.000,11.81,-5.53,17.49,334.93,53.30,21.82,2024-09-04 11:58:00.000,1.58,397.6,162961
2024-09-04 11:57:00.000,11.25,1.08,19.81,5.47,60.29,22.81,2024-09-04 11:59:00.000,2.11,401.4,133031
2024-09-04 11:58:00.000,12.93,-3.14,18.82,346.33,54.73,23.05,2024-09-04 12:00:00.000,2.04,406.2,181424
2024-09-04 11:59:00.000,12.03,-3.86,18.89,342.21,56.21,22.73,2024-09-04 12:01:00.000,7.69,414.0,107047
2024-09-04 12:00:00.000,12.04,-4.38,18.57,340.02,55.40,22.56,2024-09-04 12:02:00.000,10.41,403.9,64139
2024-09-04 12:01:00.000,12.02,-3.88,18.80,342.09,56.10,22.64,2024-09-04 12:03:00.000,10.89,400.8,56119
2024-09-04 12:02:00.000,10.05,-3.11,18.95,342.81,60.97,21.67,2024-09-04 12:05:00.000,1.36,399.1,183867
2024-09-04 12:03:00.000,10.61,-3.76,18.14,340.51,58.18,21.35,2024-09-04 12:06:00.000,1.26,403.3,170412
2024-09-04 12:04:00.000,10.43,-3.68,18.70,340.54,59.41,21.73,2024-09-04 12:07:00.000,1.31,401.4,165525
2024-09-04 12:05:00.000,10.55,-4.27,18.70,337.95,58.68,21.89,2024-09-04 12:08:00.000,1.41,394.3,142842
2024-09-04 12:06:00.000,11.36,-6.54,18.03,330.09,53.98,22.29,2024-09-04 12:09:00.000,1.28,395.2,110258
2024-09-04 12:07:00.000,11.42,-10.88,15.78,316.37,45.01,22.31,2024-09-04 12:10:00.000,1.92,403.7,155850
2024-09-04 12:08:00.000,11.71,-12.66,14.92,312.77,40.87,22.80,2024-09-04 12:11:00.000,4.34,424.9,174031
2024-09-04 12:09:00.000,11.04,-9.18,16.96,320.25,49.75,22.22,2024-09-04 12:12:00.000,6.40,431.6,186797
2024-09-04 12:10:00.000,9.91,-8.27,16.08,320.14,51.23,20.62,2024-09-04 12:13:00.000,10.17,431.2,122743
